0.005655449256195766, 1870.5274214219216
4.997172275371909, 2001.6819695668564
9.986265337520692, 2119.769087148685
15.011714859173537, 2217.266983443481
20.000000000000014, 2285.271480671614
25.00000000000003, 2350.251684591708
30.000000000000014, 2408.011865854014
35.000000000000014, 2472.992069774108
40.000000000000014, 2509.0921830630505
45.00000000000004, 2545.192296351991
50.000000000000014, 2588.5124322987203
55.00000000000004, 2631.8325682454506
60.000000000000014, 2667.932681534391
65.00000000000001, 2689.592749507756
70.00000000000004, 2711.2528174811214
75.00000000000001, 2732.912885454485
80.00000000000004, 2754.5729534278507
85.00000000000001, 2769.0129987434266
89.99434455074383, 2786.655811814764
94.99798019669423, 2802.646946330532
100.00000000000004, 2848.433247979098
105.00000000000004, 2906.1934292414044
110.00000000000001, 2935.0735198725574
115.00000000000004, 3000.0537237926515
120.00000000000007, 3050.5938823971687
125.00000000000001, 3086.6939956861106
130.00000000000006, 3144.4541769484163
135.00000000000006, 3194.994335552935
140.00000000000006, 3238.3144714996643
145.00000000000006, 3296.074652761971
150, 3339.394788708699
155, 3397.154969971006
